prediction_id,date,market,ticker,predicted_direction,actual_direction,confidence_score,expected_return,actual_return,hit_or_miss,error_size,simulated_pnl,max_drawdown,error_reason,correction_needed,created_at
fee87a3c,2026-05-19,미국주식,SPY,down,down,40.0000,,-0.557778,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
b8a20f0f,2026-05-19,미국주식,SMH,down,flat,59.0000,,-0.025629,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지",2026-05-23T08:30:19
b9568cd6,2026-05-19,미국주식,BMNR,down,down,27.0000,,-0.427120,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
76e4189c,2026-05-20,한국주식,005930,down,up,0.0000,,0.181488,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
b95828ee,2026-05-20,한국주식,000660,down,flat,0.0000,,0.000000,miss,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
956e7552,2026-05-20,한국주식,003490,down,down,0.0000,0.368015,-3.875969,hit,4.243984,0.3180149312240255,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
28ecd0a3,2026-05-20,한국주식,373220,down,down,0.0000,-1.783031,-3.875000,hit,2.091969,-1.8330308110779792,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
294b945a,2026-05-20,한국주식,375500,down,down,6.0000,-0.431676,-4.615385,hit,4.183709,-0.48167584575023453,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
f4e78316,2026-05-20,한국주식,047810,down,down,0.0000,-1.098718,-2.348578,hit,1.249860,-1.148718372879537,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
fca54669,2026-05-20,한국주식,015760,down,down,21.0000,-2.548805,-5.747126,hit,3.198321,-2.59880496259805,,손절 기준 터치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
489b4872,2026-05-20,한국주식,005380,down,down,0.0000,0.571383,-1.986755,hit,2.558138,0.521383187379082,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
687c5c83,2026-05-20,한국주식,009540,down,down,12.0000,1.731146,-0.250000,hit,1.981146,1.6811462800079002,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
ea92f045,2026-05-20,한국주식,042700,down,down,0.0000,,-0.173611,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지",2026-05-23T08:30:19
1f49050f,2026-05-20,한국주식,007660,up,up,0.0000,6.718864,0.578991,hit,6.139874,6.668864468864472,,예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
545413b0,2026-05-20,한국주식,403870,down,down,0.0000,,-1.224490,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지",2026-05-23T08:30:19
c7bdf2a9,2026-05-20,한국주식,058470,down,up,0.0000,,0.624350,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용",2026-05-23T08:30:19
14d05a52,2026-05-20,한국주식,095340,down,down,0.0000,1.055421,-1.469843,hit,2.525264,1.005421189373762,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
96d7e0cc,2026-05-20,한국주식,067310,up,down,0.0000,,-0.736067,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지",2026-05-23T08:30:19
67b3f577,2026-05-20,한국주식,036930,up,up,0.0000,,0.904466,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
15e18941,2026-05-20,한국주식,000990,down,up,0.0000,8.535589,2.987921,miss,5.547668,8.485589410589384,,방향 불일치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
02e64681,2026-05-20,한국주식,009150,down,up,0.0000,,7.497467,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용",2026-05-23T08:30:19
7314fd31,2026-05-20,한국주식,011070,up,down,0.0000,,-4.161412,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
57fde949,2026-05-20,한국주식,267260,down,down,0.0000,0.618828,-2.648402,hit,3.267230,0.568828107558822,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
abebaf5f,2026-05-20,한국주식,010120,down,down,0.0000,,-2.053388,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
54565df8,2026-05-20,한국주식,298040,down,down,0.0000,,-0.307263,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
2f88627f,2026-05-20,한국주식,006260,flat,down,0.0000,0.665202,-7.578558,miss,8.243761,0.6152023342043511,,방향 불일치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
e2fff669,2026-05-20,한국주식,001440,down,down,0.0000,0.651936,-2.255639,hit,2.907575,0.601935554680505,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
30d7137e,2026-05-20,한국주식,103590,down,down,0.0000,,-4.666667,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지",2026-05-23T08:30:19
662b292a,2026-05-20,한국주식,034020,down,down,0.0000,-2.095209,-4.433962,hit,2.338753,-2.145209366552142,,예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
a9781319,2026-05-20,한국주식,012450,down,down,0.0000,-3.204566,-2.877138,hit,0.327427,-3.2545656520773067,,손절 기준 터치 / 예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
a9ab79e0,2026-05-20,한국주식,079550,down,down,0.0000,2.840005,-3.364269,hit,6.204275,2.7900054727716563,,예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
0d9aef61,2026-05-20,한국주식,064350,down,down,0.0000,0.239034,-2.607362,hit,2.846396,0.1890344975232272,,예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
61643ede,2026-05-20,한국주식,272210,down,down,0.0000,1.262824,-2.401537,hit,3.664361,1.2128242159217872,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
bdaabb60,2026-05-20,한국주식,329180,down,up,0.0000,,6.354515,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지",2026-05-23T08:30:19
6a96ef73,2026-05-20,한국주식,010140,down,down,0.0000,-0.644751,-3.152364,hit,2.507613,-0.69475149711134,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
24994eaf,2026-05-20,한국주식,042660,down,down,0.0000,0.227447,-1.251117,hit,1.478564,0.1774468784408734,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
c5062f0a,2026-05-20,한국주식,277810,down,down,10.0000,0.265462,-4.204204,hit,4.469667,0.2154622986173249,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
98d61818,2026-05-20,한국주식,454910,down,down,0.0000,-2.940704,-4.595405,hit,1.654701,-2.990703933680344,,예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
ec447d9e,2026-05-20,한국주식,108490,down,down,0.0000,-7.319473,-5.656934,hit,1.662539,-7.36947340980188,,손절 기준 터치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
8379b716,2026-05-20,한국주식,090360,up,down,0.0000,-1.940083,-7.378129,miss,5.438046,-1.9900827929174305,,방향 불일치 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
7cc5ffe5,2026-05-20,한국주식,000270,down,down,0.0000,-1.008970,-3.550678,hit,2.541708,-1.0589701599993562,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
4bf50dfe,2026-05-20,한국주식,012330,down,up,5.0000,,1.904762,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용",2026-05-23T08:30:19
d98b26ea,2026-05-20,한국주식,035420,down,down,9.0000,-1.332721,-3.331651,hit,1.998930,-1.3827210162923265,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
6b2ba902,2026-05-20,한국주식,035720,down,down,21.0000,-2.658396,-3.485577,hit,0.827181,-2.7083962912087864,,손절 기준 터치 / 예측 당시 주의사유 존재,우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
c4873d1c,2026-05-20,한국주식,018260,down,down,5.0000,-1.115135,-3.625731,hit,2.510596,-1.1651353112908935,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
fa804dfc,2026-05-20,한국주식,402340,down,up,0.0000,,0.882353,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
ab689f77,2026-05-20,한국주식,207940,down,down,3.0000,3.118377,-0.668648,hit,3.787025,3.068376908390519,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
c3257627,2026-05-20,한국주식,068270,down,down,18.0000,3.153538,-1.698630,hit,4.852168,3.1035376557717544,,예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
e3532d9f,2026-05-20,한국주식,196170,down,down,0.0000,0.029187,-1.909959,hit,1.939146,-0.0208130579153531,,예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
2bb38c8f,2026-05-20,한국주식,000100,down,up,10.0000,,0.246002,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
b7f96242,2026-05-20,한국주식,214450,down,down,1.0000,-0.236409,-3.278689,hit,3.042280,-0.2864087288523553,,예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
59461954,2026-05-20,한국주식,214150,down,down,0.0000,-0.896189,-4.512821,hit,3.616632,-0.9461885794338876,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
f3242df8,2026-05-20,한국주식,006400,down,down,5.0000,0.666904,-2.896082,hit,3.562985,0.6169036716680842,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
543b44cc,2026-05-20,한국주식,051910,down,down,0.0000,-4.068677,-5.278174,hit,1.209497,-4.118677399633181,,손절 기준 터치 / 예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
5abe58b9,2026-05-20,한국주식,005490,down,down,0.0000,-4.098022,-5.334847,hit,1.236825,-4.148021728555201,,손절 기준 터치 / 예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
7bddf23f,2026-05-20,한국주식,003670,down,down,0.0000,-0.309080,-3.348214,hit,3.039134,-0.3590802608128995,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
1f50eaea,2026-05-20,한국주식,247540,down,down,0.0000,-1.613001,-3.125000,hit,1.511999,-1.6630011672268574,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
6a04fba9,2026-05-20,한국주식,086520,down,down,0.0000,-0.079042,-2.384868,hit,2.305826,-0.1290419814350573,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
8077ad1e,2026-05-20,한국주식,066970,down,down,0.0000,-1.248362,-5.414013,hit,4.165651,-1.2983622047515964,,예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
0c9b2718,2026-05-20,한국주식,000720,down,down,0.0000,2.588932,-2.225413,hit,4.814345,2.538932060235738,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
f5b6375b,2026-05-20,한국주식,006360,down,down,0.0000,0.585037,-3.171953,hit,3.756991,0.535037372633046,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
6cd035df,2026-05-20,한국주식,105560,down,down,29.0000,4.015649,-0.719895,hit,4.735544,3.965649089827167,,시초가 범위 이탈 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
dbeaf4e9,2026-05-20,한국주식,055550,down,up,0.0000,,0.106496,miss,,,,시초가 범위 이탈 / 방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"시초가 갭/예상체결가 보정폭 확대 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지",2026-05-23T08:30:19
20597f4c,2026-05-20,한국주식,086790,down,up,0.0000,,0.260191,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"시초가 갭/예상체결가 보정폭 확대 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지",2026-05-23T08:30:19
75884809,2026-05-20,한국주식,138040,down,down,21.0000,,-0.551471,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
6acf5374,2026-05-20,한국주식,222800,down,up,7.0000,,4.964539,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
d6b3a71e,2026-05-20,한국주식,131970,down,up,0.0000,3.952379,1.970443,miss,1.981935,3.9023786098534243,,방향 불일치 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
66a8ea59,2026-05-21,한국주식,005930,down,up,0.0000,,8.514493,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용",2026-05-23T08:30:19
760af0fc,2026-05-21,한국주식,000660,down,up,0.0000,,11.174785,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
a414297a,2026-05-21,한국주식,003490,down,up,0.0000,,6.653226,miss,,,,시초가 범위 이탈 / 종가 범위 이탈 / 방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 다음 동일 종목 예측에서 종가 범위 자동 보정 확대,2026-05-23T08:30:19
74b668ed,2026-05-21,한국주식,373220,down,up,0.0000,,4.291287,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지",2026-05-23T08:30:19
2d2dad03,2026-05-21,한국주식,375500,down,up,6.0000,,8.467742,miss,,,,시초가 범위 이탈 / 종가 범위 이탈 / 방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 다음 동일 종목 예측에서 종가 범위 자동 보정 확대,2026-05-23T08:30:19
bafbdc3a,2026-05-21,한국주식,047810,down,up,0.0000,,4.113924,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지",2026-05-23T08:30:19
3e3e9a39,2026-05-21,한국주식,015760,down,up,5.0000,,6.775068,miss,,,,시초가 범위 이탈 / 종가 범위 이탈 / 방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 다음 동일 종목 예측에서 종가 범위 자동 보정 확대,2026-05-23T08:30:19
